state,year,tempf,tempc
North Carolina,1946,59.6583,15.3657
North Carolina,1947,57.8583,14.3657
North Carolina,1948,58.9667,14.9815
North Carolina,1949,60.2417,15.6898
North Carolina,1950,58.7667,14.8704
North Carolina,1951,58.8250,14.9028
North Carolina,1952,59.2500,15.1389
North Carolina,1953,59.9667,15.5370
North Carolina,1954,59.1000,15.0556
North Carolina,1955,58.6083,14.7824
North Carolina,1956,59.1250,15.0694
North Carolina,1957,59.2917,15.1620
North Carolina,1958,56.7667,13.7593
North Carolina,1959,59.1000,15.0556
North Carolina,1960,57.1917,13.9954
North Carolina,1961,57.9500,14.4167
North Carolina,1962,57.6000,14.2222
North Carolina,1963,56.7000,13.7222
North Carolina,1964,58.0750,14.4861
North Carolina,1965,58.1583,14.5324
North Carolina,1966,56.8500,13.8056
North Carolina,1967,57.1500,13.9722
North Carolina,1968,57.2083,14.0046
North Carolina,1969,56.9583,13.8657
North Carolina,1970,58.4333,14.6852
North Carolina,1971,58.6667,14.8148
North Carolina,1972,58.0417,14.4676
North Carolina,1973,58.9500,14.9722
North Carolina,1974,59.0083,15.0046
North Carolina,1975,59.3333,15.1852
North Carolina,1976,57.3000,14.0556
North Carolina,1977,58.3167,14.6204
North Carolina,1978,57.4417,14.1343
North Carolina,1979,57.6167,14.2315
North Carolina,1980,57.9250,14.4028
North Carolina,1981,57.1750,13.9861
North Carolina,1982,58.5500,14.7500
North Carolina,1983,57.8500,14.3611
North Carolina,1984,58.6083,14.7824
North Carolina,1985,59.2000,15.1111
North Carolina,1986,59.7917,15.4398
North Carolina,1987,58.4667,14.7037
North Carolina,1988,57.2583,14.0324
North Carolina,1989,58.2083,14.5602
North Carolina,1990,61.0833,16.1574
North Carolina,1991,60.2167,15.6759
North Carolina,1992,58.2083,14.5602
North Carolina,1993,58.7167,14.8426
North Carolina,1994,59.0083,15.0046
North Carolina,1995,58.4250,14.6806
North Carolina,1996,57.7750,14.3194
North Carolina,1997,58.0917,14.4954
North Carolina,1998,60.8250,16.0139
North Carolina,1999,59.6667,15.3704
North Carolina,2000,58.3833,14.6574
North Carolina,2001,59.3917,15.2176
North Carolina,2002,59.9750,15.5417
North Carolina,2003,58.7250,14.8472
North Carolina,2004,59.3417,15.1898
North Carolina,2005,59.4250,15.2361
North Carolina,2006,59.8167,15.4537
North Carolina,2007,60.4750,15.8194
North Carolina,2008,59.3250,15.1806
North Carolina,2009,58.8833,14.9352
North Carolina,2010,59.0167,15.0093
North Carolina,2011,60.3917,15.7731
North Carolina,2012,60.7167,15.9537
North Carolina,2013,58.5583,14.7546
North Carolina,2014,58.3500,14.6389
North Carolina,2015,60.5167,15.8426
North Carolina,2016,60.8417,16.0231
North Carolina,2017,61.0000,16.1111
North Carolina,2018,60.4333,15.7963
North Carolina,2019,61.2167,16.2315
North Dakota,1895,37.1750,2.8750
North Dakota,1896,36.4250,2.4583
North Dakota,1897,37.4250,3.0139
North Dakota,1898,38.4667,3.5926
North Dakota,1899,36.2500,2.3611
North Dakota,1900,40.6167,4.7870
North Dakota,1901,40.0250,4.4583
North Dakota,1902,38.2000,3.4444
North Dakota,1903,37.4667,3.0370
North Dakota,1904,36.9333,2.7407
North Dakota,1905,38.9167,3.8426
North Dakota,1906,39.4333,4.1296
North Dakota,1907,36.6333,2.5741
North Dakota,1908,40.2667,4.5926
North Dakota,1909,37.9083,3.2824
North Dakota,1910,40.4750,4.7083
North Dakota,1911,37.7417,3.1898
North Dakota,1912,37.7250,3.1806
North Dakota,1913,39.4250,4.1250
North Dakota,1914,39.8250,4.3472
North Dakota,1915,39.2417,4.0231
North Dakota,1916,35.7333,2.0741
North Dakota,1917,35.9167,2.1759
North Dakota,1918,39.4167,4.1204
North Dakota,1919,38.3167,3.5093
North Dakota,1920,39.2000,4.0000
North Dakota,1921,41.6417,5.3565
North Dakota,1922,39.3250,4.0694
North Dakota,1923,40.0500,4.4722
North Dakota,1924,37.7167,3.1759
North Dakota,1925,40.1000,4.5000
North Dakota,1926,40.1667,4.5370
North Dakota,1927,37.5000,3.0556
North Dakota,1928,40.6583,4.8102
North Dakota,1929,37.3000,2.9444
North Dakota,1930,40.7667,4.8704
North Dakota,1931,44.1667,6.7593
North Dakota,1932,39.3917,4.1065
North Dakota,1933,40.6083,4.7824
North Dakota,1934,42.8417,6.0231
North Dakota,1935,38.8750,3.8194
North Dakota,1936,38.1167,3.3981
North Dakota,1937,38.3750,3.5417
North Dakota,1938,41.3000,5.1667
North Dakota,1939,41.3750,5.2083
North Dakota,1940,40.4000,4.6667
North Dakota,1941,41.6417,5.3565
North Dakota,1942,40.3000,4.6111
North Dakota,1943,39.3167,4.0648
North Dakota,1944,40.4000,4.6667
North Dakota,1945,38.4333,3.5741
North Dakota,1946,40.3500,4.6389
North Dakota,1947,39.6083,4.2269
North Dakota,1948,39.4167,4.1204
North Dakota,1949,39.2000,4.0000
North Dakota,1950,34.9000,1.6111
North Dakota,1951,35.6167,2.0093
North Dakota,1952,40.6333,4.7963
North Dakota,1953,42.0583,5.5880
North Dakota,1954,40.8083,4.8935
North Dakota,1955,38.7583,3.7546
North Dakota,1956,39.1000,3.9444
North Dakota,1957,40.0583,4.4769
North Dakota,1958,40.6250,4.7917
North Dakota,1959,39.4667,4.1481
North Dakota,1960,39.5917,4.2176
North Dakota,1961,41.0833,5.0463
North Dakota,1962,39.8417,4.3565
North Dakota,1963,41.9333,5.5185
North Dakota,1964,39.7500,4.3056
North Dakota,1965,37.6417,3.1343
North Dakota,1966,38.0917,3.3843
North Dakota,1967,39.2833,4.0463
North Dakota,1968,39.4667,4.1481
North Dakota,1969,38.7167,3.7315
North Dakota,1970,38.4333,3.5741
North Dakota,1971,39.0667,3.9259
North Dakota,1972,37.5667,3.0926
North Dakota,1973,41.7667,5.4259
North Dakota,1974,39.9083,4.3935
North Dakota,1975,39.4417,4.1343
North Dakota,1976,41.2750,5.1528
North Dakota,1977,41.0667,5.0370
North Dakota,1978,38.1417,3.4120
North Dakota,1979,37.2250,2.9028
North Dakota,1980,41.1583,5.0880
North Dakota,1981,43.2167,6.2315
North Dakota,1982,37.8333,3.2407
North Dakota,1983,41.1417,5.0787
North Dakota,1984,41.0417,5.0231
North Dakota,1985,38.2417,3.4676
North Dakota,1986,41.6583,5.3657
North Dakota,1987,45.0250,7.2361
North Dakota,1988,42.4167,5.7870
North Dakota,1989,39.3917,4.1065
North Dakota,1990,42.5667,5.8704
North Dakota,1991,42.3167,5.7315
North Dakota,1992,41.2417,5.1343
North Dakota,1993,38.2833,3.4907
North Dakota,1994,39.9833,4.4352
North Dakota,1995,39.6250,4.2361
North Dakota,1996,36.5167,2.5093
North Dakota,1997,40.6917,4.8287
North Dakota,1998,43.2000,6.2222
North Dakota,1999,42.9583,6.0880
North Dakota,2000,41.0750,5.0417
North Dakota,2001,42.2417,5.6898
North Dakota,2002,41.0000,5.0000
North Dakota,2003,40.7667,4.8704
North Dakota,2004,40.5417,4.7454
North Dakota,2005,42.4000,5.7778
North Dakota,2006,43.8333,6.5741
North Dakota,2007,41.7667,5.4259
North Dakota,2008,39.3333,4.0741
North Dakota,2009,38.5167,3.6204
North Dakota,2010,40.8750,4.9306
North Dakota,2011,40.6583,4.8102
North Dakota,2012,44.1333,6.7407
North Dakota,2013,38.7917,3.7731
North Dakota,2014,38.9750,3.8750
North Dakota,2015,43.3750,6.3194
North Dakota,2016,44.3667,6.8704
North Dakota,2017,42.0083,5.5602
North Dakota,2018,39.7917,4.3287
North Dakota,2019,38.0417,3.3565
Ohio,1895,48.9667,9.4259
Ohio,1896,50.9000,10.5000
Ohio,1897,50.6167,10.3426
Ohio,1898,51.4083,10.7824
Ohio,1899,50.8083,10.4491
Ohio,1900,51.4500,10.8056
Ohio,1901,49.4833,9.7130
Ohio,1902,50.1000,10.0556
Ohio,1903,49.8417,9.9120
Ohio,1904,47.9167,8.8426
Ohio,1905,49.3333,9.6296
Ohio,1906,50.8917,10.4954
Ohio,1907,48.9417,9.4120
Ohio,1908,51.3250,10.7361
Ohio,1909,50.2333,10.1296
Ohio,1910,49.6250,9.7917
Ohio,1911,51.8417,11.0231
Ohio,1912,48.7833,9.3241
Ohio,1913,51.5167,10.8426
Ohio,1914,49.9250,9.9583
Ohio,1915,49.7500,9.8611
Ohio,1916,49.8667,9.9259
Ohio,1917,46.8417,8.2454
Ohio,1918,50.4167,10.2315
Ohio,1919,51.2833,10.7130
Ohio,1920,49.2250,9.5694
Ohio,1921,53.4750,11.9306
Ohio,1922,51.6167,10.8981
Ohio,1923,50.2417,10.1343
Ohio,1924,48.0667,8.9259
Ohio,1925,50.1250,10.0694
Ohio,1926,48.8083,9.3380
Ohio,1927,50.8333,10.4630
Ohio,1928,49.8917,9.9398
Ohio,1929,49.2833,9.6019
Ohio,1930,51.2167,10.6759
Ohio,1931,52.9250,11.6250
Ohio,1932,51.3167,10.7315
Ohio,1933,52.0167,11.1204
Ohio,1934,50.9917,10.5509
Ohio,1935,49.9833,9.9907
Ohio,1936,50.3000,10.1667
Ohio,1937,49.8750,9.9306
Ohio,1938,52.2917,11.2731
Ohio,1939,51.8250,11.0139
Ohio,1940,48.7167,9.2870
Ohio,1941,51.5333,10.8519
Ohio,1942,50.6250,10.3472
Ohio,1943,49.7333,9.8519
Ohio,1944,51.0000,10.5556
Ohio,1945,49.8917,9.9398
Ohio,1946,52.0500,11.1389
Ohio,1947,49.8750,9.9306
Ohio,1948,50.6083,10.3380
Ohio,1949,52.5917,11.4398
Ohio,1950,49.3667,9.6481
Ohio,1951,50.0167,10.0093
Ohio,1952,51.5667,10.8704
Ohio,1953,52.3250,11.2917
Ohio,1954,51.6083,10.8935
Ohio,1955,51.2917,10.7176
Ohio,1956,50.6333,10.3519
Ohio,1957,50.7667,10.4259
Ohio,1958,48.3500,9.0833
Ohio,1959,51.2667,10.7037
Ohio,1960,49.2083,9.5602
Ohio,1961,50.0250,10.0139
Ohio,1962,49.4250,9.6806
Ohio,1963,48.5000,9.1667
Ohio,1964,50.8750,10.4861
Ohio,1965,50.4333,10.2407
Ohio,1966,49.1333,9.5185
Ohio,1967,49.4917,9.7176
Ohio,1968,49.7250,9.8472
Ohio,1969,49.3667,9.6481
Ohio,1970,50.5583,10.3102
Ohio,1971,50.5750,10.3194
Ohio,1972,49.3583,9.6435
Ohio,1973,52.1667,11.2037
Ohio,1974,50.4000,10.2222
Ohio,1975,51.1333,10.6296
Ohio,1976,48.9000,9.3889
Ohio,1977,50.0333,10.0185
Ohio,1978,48.3083,9.0602
Ohio,1979,48.8833,9.3796
Ohio,1980,49.3167,9.6204
Ohio,1981,49.5667,9.7593
Ohio,1982,50.3250,10.1806
Ohio,1983,51.0500,10.5833
Ohio,1984,50.3583,10.1991
Ohio,1985,50.4083,10.2269
Ohio,1986,51.6250,10.9028
Ohio,1987,52.2583,11.2546
Ohio,1988,50.3583,10.1991
Ohio,1989,49.4250,9.6806
Ohio,1990,52.6583,11.4769
Ohio,1991,53.1167,11.7315
Ohio,1992,50.2833,10.1574
Ohio,1993,50.4000,10.2222
Ohio,1994,50.4667,10.2593
Ohio,1995,50.3417,10.1898
Ohio,1996,49.5333,9.7407
Ohio,1997,49.9417,9.9676
Ohio,1998,54.0917,12.2731
Ohio,1999,52.3167,11.2870
Ohio,2000,50.7917,10.4398
Ohio,2001,52.3667,11.3148
Ohio,2002,52.5333,11.4074
Ohio,2003,50.2333,10.1296
Ohio,2004,51.3417,10.7454
Ohio,2005,51.7917,10.9954
Ohio,2006,52.7083,11.5046
Ohio,2007,52.2667,11.2593
Ohio,2008,50.6333,10.3519
Ohio,2009,50.5417,10.3009
Ohio,2010,51.7083,10.9491
Ohio,2011,52.3083,11.2824
Ohio,2012,54.0167,12.2315
Ohio,2013,50.8750,10.4861
Ohio,2014,49.1917,9.5509
Ohio,2015,51.6167,10.8981
Ohio,2016,53.5750,11.9861
Ohio,2017,53.2250,11.7917
Ohio,2018,52.1917,11.2176
Ohio,2019,52.3833,11.3241
Oklahoma,1895,57.8167,14.3426
Oklahoma,1896,60.6167,15.8981
Oklahoma,1897,59.5417,15.3009
Oklahoma,1898,58.6833,14.8241
Oklahoma,1899,58.8417,14.9120
Oklahoma,1900,60.3083,15.7269
Oklahoma,1901,60.1333,15.6296
Oklahoma,1902,59.0833,15.0463
Oklahoma,1903,57.7833,14.3241
Oklahoma,1904,59.6750,15.3750
Oklahoma,1905,57.8167,14.3426
Oklahoma,1906,58.3750,14.6528
Oklahoma,1907,60.0333,15.5741
Oklahoma,1908,59.9917,15.5509
Oklahoma,1909,60.0750,15.5972
Oklahoma,1910,60.7083,15.9491
Oklahoma,1911,61.4250,16.3472
Oklahoma,1912,57.8083,14.3380
Oklahoma,1913,59.2917,15.1620
Oklahoma,1914,59.9833,15.5463
Oklahoma,1915,58.5417,14.7454
Oklahoma,1916,59.5500,15.3056
Oklahoma,1917,57.9500,14.4167
Oklahoma,1918,59.7167,15.3981
Oklahoma,1919,58.7333,14.8519
Oklahoma,1920,58.8667,14.9259
Oklahoma,1921,62.0500,16.6944
Oklahoma,1922,60.6083,15.8935
Oklahoma,1923,60.0083,15.5602
Oklahoma,1924,58.3500,14.6389
Oklahoma,1925,60.8833,16.0463
Oklahoma,1926,59.2667,15.1481
Oklahoma,1927,60.5583,15.8657
Oklahoma,1928,59.9167,15.5093
Oklahoma,1929,58.4833,14.7130
Oklahoma,1930,59.9833,15.5463
Oklahoma,1931,61.2250,16.2361
Oklahoma,1932,59.6833,15.3796
Oklahoma,1933,62.0167,16.6759
Oklahoma,1934,62.1333,16.7407
Oklahoma,1935,59.9250,15.5139
Oklahoma,1936,60.7583,15.9769
Oklahoma,1937,59.2083,15.1157
Oklahoma,1938,61.8500,16.5833
Oklahoma,1939,61.8750,16.5972
Oklahoma,1940,58.5000,14.7222
Oklahoma,1941,60.1333,15.6296
Oklahoma,1942,59.4583,15.2546
Oklahoma,1943,60.1833,15.6574
Oklahoma,1944,59.9667,15.5370
Oklahoma,1945,59.1583,15.0880
Oklahoma,1946,61.6750,16.4861
Oklahoma,1947,59.4833,15.2685
Oklahoma,1948,58.9250,14.9583
Oklahoma,1949,58.8917,14.9398
Oklahoma,1950,58.9500,14.9722
Oklahoma,1951,59.1750,15.0972
Oklahoma,1952,60.5583,15.8657
Oklahoma,1953,61.2417,16.2454
Oklahoma,1954,62.6333,17.0185
Oklahoma,1955,60.2417,15.6898
Oklahoma,1956,61.5583,16.4213
Oklahoma,1957,59.0333,15.0185
Oklahoma,1958,58.6500,14.8056
Oklahoma,1959,58.8833,14.9352
Oklahoma,1960,58.3500,14.6389
Oklahoma,1961,58.2167,14.5648
Oklahoma,1962,59.7667,15.4259
Oklahoma,1963,60.7833,15.9907
Oklahoma,1964,60.0833,15.6019
Oklahoma,1965,60.3583,15.7546
Oklahoma,1966,58.5750,14.7639
Oklahoma,1967,59.4917,15.2731
Oklahoma,1968,58.1833,14.5463
Oklahoma,1969,59.0917,15.0509
Oklahoma,1970,59.2500,15.1389
Oklahoma,1971,59.5000,15.2778
Oklahoma,1972,59.1833,15.1019
Oklahoma,1973,59.0167,15.0093
Oklahoma,1974,59.5833,15.3241
Oklahoma,1975,58.6667,14.8148
Oklahoma,1976,58.6250,14.7917
Oklahoma,1977,60.7167,15.9537
Oklahoma,1978,58.4750,14.7083
Oklahoma,1979,57.3833,14.1019
Oklahoma,1980,60.4667,15.8148
Oklahoma,1981,60.4500,15.8056
Oklahoma,1982,58.9500,14.9722
Oklahoma,1983,57.9917,14.4398
Oklahoma,1984,59.4000,15.2222
Oklahoma,1985,58.7333,14.8519
Oklahoma,1986,60.7667,15.9815
Oklahoma,1987,59.5917,15.3287
Oklahoma,1988,59.1500,15.0833
Oklahoma,1989,58.0667,14.4815
Oklahoma,1990,60.6583,15.9213
Oklahoma,1991,60.2750,15.7083
Oklahoma,1992,59.3333,15.1852
Oklahoma,1993,58.1167,14.5093
Oklahoma,1994,59.7167,15.3981
Oklahoma,1995,59.3917,15.2176
Oklahoma,1996,58.9833,14.9907
Oklahoma,1997,58.7333,14.8519
Oklahoma,1998,62.0917,16.7176
Oklahoma,1999,61.3417,16.3009
Oklahoma,2000,60.3083,15.7269
Oklahoma,2001,60.7833,15.9907
Oklahoma,2002,59.4167,15.2315
Oklahoma,2003,59.8667,15.4815
Oklahoma,2004,60.1500,15.6389
Oklahoma,2005,60.8417,16.0231
Oklahoma,2006,62.1583,16.7546
Oklahoma,2007,60.0500,15.5833
Oklahoma,2008,59.5500,15.3056
Oklahoma,2009,59.4167,15.2315
Oklahoma,2010,60.3000,15.7222
Oklahoma,2011,61.6417,16.4676
Oklahoma,2012,63.1500,17.3056
Oklahoma,2013,58.8333,14.9074
Oklahoma,2014,58.8833,14.9352
Oklahoma,2015,60.8250,16.0139
Oklahoma,2016,62.3083,16.8380
Oklahoma,2017,61.8083,16.5602
Oklahoma,2018,60.2000,15.6667
Oklahoma,2019,59.8000,15.4444
Oregon,1895,44.2750,6.8194
Oregon,1896,45.6333,7.5741
Oregon,1897,45.6667,7.5926
Oregon,1898,45.0500,7.2500
Oregon,1899,44.2750,6.8194
Oregon,1900,46.6583,8.1435
Oregon,1901,45.7083,7.6157
Oregon,1902,44.9583,7.1991
Oregon,1903,44.9333,7.1852
Oregon,1904,46.6167,8.1204
Oregon,1905,45.7417,7.6343
Oregon,1906,46.6917,8.1620
Oregon,1907,46.1917,7.8843
Oregon,1908,45.8333,7.6852
Oregon,1909,45.1917,7.3287
Oregon,1910,46.1333,7.8519
Oregon,1911,44.2667,6.8148
Oregon,1912,44.7333,7.0741
Oregon,1913,44.7000,7.0556
Oregon,1914,46.4000,8.0000
Oregon,1915,46.6000,8.1111
Oregon,1916,43.6917,6.4954
Oregon,1917,45.4917,7.4954
Oregon,1918,46.6000,8.1111
Oregon,1919,44.9917,7.2176
Oregon,1920,45.2333,7.3519
Oregon,1921,46.0500,7.8056
Oregon,1922,44.3250,6.8472
Oregon,1923,45.7333,7.6296
Oregon,1924,45.6250,7.5694
Oregon,1925,47.4417,8.5787
Oregon,1926,48.1083,8.9491
Oregon,1927,45.7583,7.6435
Oregon,1928,46.5167,8.0648
Oregon,1929,45.0917,7.2731
Oregon,1930,45.3667,7.4259
Oregon,1931,46.8417,8.2454
Oregon,1932,45.5667,7.5370
Oregon,1933,46.0417,7.8009
Oregon,1934,49.9167,9.9537
Oregon,1935,45.7000,7.6111
Oregon,1936,47.0333,8.3519
Oregon,1937,46.0250,7.7917
Oregon,1938,46.9750,8.3194
Oregon,1939,48.0083,8.8935
Oregon,1940,48.4500,9.1389
Oregon,1941,47.5750,8.6528
Oregon,1942,46.2167,7.8981
Oregon,1943,46.3167,7.9537
Oregon,1944,45.8583,7.6991
Oregon,1945,46.5417,8.0787
Oregon,1946,46.1583,7.8657
Oregon,1947,47.2750,8.4861
Oregon,1948,44.5417,6.9676
Oregon,1949,45.4667,7.4815
Oregon,1950,46.2417,7.9120
Oregon,1951,46.1167,7.8426
Oregon,1952,46.0917,7.8287
Oregon,1953,47.2833,8.4907
Oregon,1954,46.2333,7.9074
Oregon,1955,44.6083,7.0046
Oregon,1956,46.0500,7.8056
Oregon,1957,45.9583,7.7546
Oregon,1958,49.0083,9.4491
Oregon,1959,46.8167,8.2315
Oregon,1960,46.5000,8.0556
Oregon,1961,47.6000,8.6667
Oregon,1962,46.4250,8.0139
Oregon,1963,47.0500,8.3611
Oregon,1964,45.3333,7.4074
Oregon,1965,46.8833,8.2685
Oregon,1966,47.4333,8.5741
Oregon,1967,47.8000,8.7778
Oregon,1968,47.1833,8.4352
Oregon,1969,46.4500,8.0278
Oregon,1970,46.7333,8.1852
Oregon,1971,45.8250,7.6806
Oregon,1972,46.3083,7.9491
Oregon,1973,47.2917,8.4954
Oregon,1974,47.0250,8.3472
Oregon,1975,45.8250,7.6806
Oregon,1976,46.4417,8.0231
Oregon,1977,46.9750,8.3194
Oregon,1978,46.5333,8.0741
Oregon,1979,46.9333,8.2963
Oregon,1980,47.0417,8.3565
Oregon,1981,47.8083,8.7824
Oregon,1982,45.4333,7.4630
Oregon,1983,46.9417,8.3009
Oregon,1984,45.6417,7.5787
Oregon,1985,44.5750,6.9861
Oregon,1986,48.1250,8.9583
Oregon,1987,48.3500,9.0833
Oregon,1988,47.9250,8.8472
Oregon,1989,46.5250,8.0694
Oregon,1990,47.4083,8.5602
Oregon,1991,47.6083,8.6713
Oregon,1992,49.4333,9.6852
Oregon,1993,45.4667,7.4815
Oregon,1994,47.8500,8.8056
Oregon,1995,48.0750,8.9306
Oregon,1996,47.6417,8.6898
Oregon,1997,47.7583,8.7546
Oregon,1998,47.8083,8.7824
Oregon,1999,47.1917,8.4398
Oregon,2000,47.4667,8.5926
Oregon,2001,47.7833,8.7685
Oregon,2002,47.7083,8.7269
Oregon,2003,49.0417,9.4676
Oregon,2004,48.4500,9.1389
Oregon,2005,47.7083,8.7269
Oregon,2006,47.9500,8.8611
Oregon,2007,47.7833,8.7685
Oregon,2008,46.8000,8.2222
Oregon,2009,47.2583,8.4769
Oregon,2010,47.1167,8.3981
Oregon,2011,46.2750,7.9306
Oregon,2012,48.0167,8.8981
Oregon,2013,47.6417,8.6898
Oregon,2014,49.6250,9.7917
Oregon,2015,50.3583,10.1991
Oregon,2016,48.7667,9.3148
Oregon,2017,48.0333,8.9074
Oregon,2018,48.4417,9.1343
Oregon,2019,47.1667,8.4259
Pennsylvania,1895,46.6500,8.1389
Pennsylvania,1896,48.0333,8.9074
Pennsylvania,1897,47.9083,8.8380
Pennsylvania,1898,49.2250,9.5694
Pennsylvania,1899,47.9250,8.8472
Pennsylvania,1900,49.2250,9.5694
Pennsylvania,1901,47.2417,8.4676
Pennsylvania,1902,47.6500,8.6944
Pennsylvania,1903,47.5750,8.6528
Pennsylvania,1904,45.3417,7.4120
Pennsylvania,1905,47.1000,8.3889
Pennsylvania,1906,48.6250,9.2361
Pennsylvania,1907,46.1583,7.8657
Pennsylvania,1908,48.4750,9.1528
Pennsylvania,1909,47.8750,8.8194
Pennsylvania,1910,47.6333,8.6852
Pennsylvania,1911,49.1083,9.5046
Pennsylvania,1912,46.9583,8.3102
Pennsylvania,1913,49.6167,9.7870
Pennsylvania,1914,46.9417,8.3009
Pennsylvania,1915,47.8167,8.7870
Pennsylvania,1916,47.4667,8.5926
Pennsylvania,1917,45.1833,7.3241
Pennsylvania,1918,48.0833,8.9352
Pennsylvania,1919,49.0167,9.4537
Pennsylvania,1920,46.9500,8.3056
Pennsylvania,1921,50.6333,10.3519
Pennsylvania,1922,48.9333,9.4074
Pennsylvania,1923,47.8417,8.8009
Pennsylvania,1924,46.0167,7.7870
Pennsylvania,1925,47.7833,8.7685
Pennsylvania,1926,46.1500,7.8611
Pennsylvania,1927,48.3500,9.0833
Pennsylvania,1928,47.9083,8.8380
Pennsylvania,1929,47.9000,8.8333
Pennsylvania,1930,48.7667,9.3148
Pennsylvania,1931,50.3833,10.2130
Pennsylvania,1932,49.2000,9.5556
Pennsylvania,1933,49.2500,9.5833
Pennsylvania,1934,48.0583,8.9213
Pennsylvania,1935,47.5417,8.6343
Pennsylvania,1936,47.8083,8.7824
Pennsylvania,1937,48.2333,9.0185
Pennsylvania,1938,49.3500,9.6389
Pennsylvania,1939,49.0917,9.4954
Pennsylvania,1940,46.0083,7.7824
Pennsylvania,1941,48.8167,9.3426
Pennsylvania,1942,48.3667,9.0926
Pennsylvania,1943,47.5167,8.6204
Pennsylvania,1944,48.4750,9.1528
Pennsylvania,1945,48.1583,8.9769
Pennsylvania,1946,49.4500,9.6944
Pennsylvania,1947,48.1750,8.9861
Pennsylvania,1948,48.2083,9.0046
Pennsylvania,1949,50.3750,10.2083
Pennsylvania,1950,47.4250,8.5694
Pennsylvania,1951,48.3417,9.0787
Pennsylvania,1952,49.1333,9.5185
Pennsylvania,1953,50.1167,10.0648
Pennsylvania,1954,48.8083,9.3380
Pennsylvania,1955,48.8333,9.3519
Pennsylvania,1956,47.8750,8.8194
Pennsylvania,1957,48.7583,9.3102
Pennsylvania,1958,46.2750,7.9306
Pennsylvania,1959,49.2500,9.5833
Pennsylvania,1960,47.2083,8.4491
Pennsylvania,1961,47.9500,8.8611
Pennsylvania,1962,46.9000,8.2778
Pennsylvania,1963,46.5083,8.0602
Pennsylvania,1964,48.0417,8.9120
Pennsylvania,1965,47.6167,8.6759
Pennsylvania,1966,47.2667,8.4815
Pennsylvania,1967,47.0167,8.3426
Pennsylvania,1968,47.6000,8.6667
Pennsylvania,1969,47.5333,8.6296
Pennsylvania,1970,48.0667,8.9259
Pennsylvania,1971,48.2083,9.0046
Pennsylvania,1972,47.1750,8.4306
Pennsylvania,1973,49.6917,9.8287
Pennsylvania,1974,48.1667,8.9815
Pennsylvania,1975,48.9000,9.3889
Pennsylvania,1976,46.8333,8.2407
Pennsylvania,1977,47.8917,8.8287
Pennsylvania,1978,46.4417,8.0231
Pennsylvania,1979,47.4667,8.5926
Pennsylvania,1980,47.3333,8.5185
Pennsylvania,1981,47.5000,8.6111
Pennsylvania,1982,47.9250,8.8472
Pennsylvania,1983,48.7000,9.2778
Pennsylvania,1984,48.2333,9.0185
Pennsylvania,1985,48.5000,9.1667
Pennsylvania,1986,48.7917,9.3287
